orderID,prodID,sales,quantity,discount,profit
CA-2022-103352,US-OFF-AR-10001573,6.99,3,0,2.03
CA-2022-103352,US-OFF-BI-10001196,107.424,6,0.2,36.26
CA-2019-108609,US-FUR-TA-10003954,1421.664,8,0.4,-734.53
CA-2022-128328,US-OFF-BI-10001989,125.88,6,0,60.42
CA-2022-128328,US-TEC-AC-10001714,79.78,2,0,29.52
CA-2022-128328,US-OFF-LA-10003498,133.2,9,0,66.60
2020-156496,US-TEC-PH-10000576,438.368,4,0.2,38.36
2020-156496,US-TEC-PH-10004188,139.944,7,0.2,-31.49
2020-156496,US-OFF-AP-10001469,133.472,4,0.2,15.02
2021-127334,US-FUR-TA-10003473,564.195,3,0.5,-304.67
2021-127334,US-OFF-AP-10001205,87.168,2,0.2,8.72
2022-124779,US-OFF-BI-10002429,42.616,7,0.8,-68.19
2022-124779,US-TEC-CO-10001943,319.984,2,0.2,107.99
2022-124779,US-OFF-FA-10004854,45.92,5,0.2,15.50
2022-124779,US-FUR-FU-10001095,21.184,2,0.6,-11.65
2022-124779,US-OFF-PA-10000061,20.736,4,0.2,7.26
2022-124779,US-FUR-CH-10003535,213.43,5,0.3,-39.64
CA-2022-135937,US-TEC-PH-10004447,333.576,3,0.2,25.02
CA-2022-135937,US-TEC-AC-10001114,31.992,1,0.2,4.80
CA-2022-135937,US-OFF-ST-10000563,51.168,2,0.2,-6.40
CA-2022-135937,US-OFF-EN-10004846,10.64,5,0.2,3.86
CA-2022-135937,US-FUR-FU-10002253,68.704,2,0.2,16.32
CA-2022-135937,US-FUR-TA-10001039,386.91,9,0.5,-185.72
CA-2020-129322,US-OFF-AR-10004587,39.66,2,0,11.90
CA-2020-129322,US-OFF-AP-10004336,113.92,2,0,33.04
CA-2020-129322,US-OFF-BI-10001718,447.86,7,0,210.49
CA-2022-162173,US-FUR-TA-10001520,356.85,5,0,60.66
CA-2022-162173,US-OFF-EN-10002831,251.58,7,0,113.21
CA-2021-115483,US-OFF-PA-10001497,219.84,5,0.2,79.69
CA-2022-122175,US-FUR-FU-10000719,42.85,5,0,15.43
CA-2022-122175,US-OFF-LA-10002271,6.16,2,0,2.96
CA-2022-122175,US-OFF-SU-10004661,17,2,0,4.42
CA-2022-122175,US-TEC-AC-10004859,87.4,5,0,34.96
CA-2022-161088,US-OFF-BI-10002824,29.84,2,0,13.43
CA-2019-154837,US-OFF-BI-10001575,49.568,2,0.2,17.35
CA-2020-153794,US-OFF-AR-10000380,265.86,7,0,79.76
CA-2020-135510,US-FUR-FU-10000820,67.96,4,0,12.23
CA-2020-109337,US-OFF-AR-10003759,10.92,6,0,4.91
CA-2020-109337,US-TEC-MA-10002930,83.9,2,0,22.65
CA-2020-109337,US-OFF-AP-10004052,19.75,5,0,5.14
CA-2020-109337,US-TEC-AC-10000990,393.54,3,0,165.29
CA-2019-150329,US-FUR-FU-10003724,46.872,7,0.2,3.52
CA-2022-145037,US-OFF-ST-10000918,10.9,1,0,2.83
CA-2022-145037,US-OFF-PA-10000157,79.92,4,0,37.56
CA-2022-145037,US-OFF-PA-10002499,146.82,3,0,73.41
CA-2022-154466,US-OFF-BI-10002012,3.6,2,0,1.73
CA-2019-109134,US-FUR-FU-10000320,20.04,6,0,8.82
2020-129637,US-OFF-ST-10003716,180.016,1,0.2,-15.75
2020-129637,US-FUR-FU-10000965,41.552,2,0.6,-19.74
2020-129637,US-OFF-AR-10003829,13.12,5,0.2,1.48
CA-2020-165162,US-OFF-ST-10003470,1117.92,4,0,55.90
CA-2022-140494,US-TEC-AC-10004568,111.96,4,0,21.27
CA-2022-104108,US-OFF-AR-10000817,12.16,5,0.2,2.13
2022-165869,US-OFF-BI-10003460,17.52,4,0,8.41
2022-165869,US-OFF-AP-10002472,155.88,6,0,54.56
CA-2022-160899,US-OFF-BI-10000632,477.51,11,0,219.65
CA-2022-144225,US-OFF-PA-10000062,164.88,3,0,80.79
2021-163538,US-TEC-AC-10002006,47.97,3,0,14.87
2021-155103,US-OFF-BI-10004318,415.176,3,0.2,134.93
2021-155103,US-OFF-BI-10004236,35.232,3,0.2,11.45
2021-155103,US-OFF-PA-10000062,54.96,1,0,26.93
CA-2022-145429,US-OFF-PA-10003205,16.34,2,0,7.68
CA-2022-145429,US-FUR-CH-10000988,225.296,2,0.2,22.53
CA-2022-145429,US-OFF-BI-10001524,50.352,3,0.2,17.62
CA-2020-153535,US-FUR-FU-10001986,163.136,4,0.2,20.39
CA-2020-153535,US-OFF-BI-10001031,6.408,4,0.7,-4.91
CA-2020-139164,US-TEC-PH-10002468,217.584,2,0.2,19.04
CA-2020-139164,US-OFF-FA-10003059,5.43,3,0,1.79
CA-2020-139164,US-TEC-PH-10003931,143.976,3,0.2,9.00
CA-2021-112277,US-TEC-PH-10003505,519.68,7,0.2,58.46
CA-2019-167724,US-OFF-LA-10002368,7.83,3,0,3.60
CA-2020-123141,US-FUR-CH-10004287,883.84,4,0.2,99.43
CA-2020-123141,US-FUR-CH-10001891,230.352,3,0.2,20.16
CA-2021-149503,US-OFF-BI-10002133,273.92,8,0.2,99.30
CA-2022-163069,US-OFF-AR-10001419,9.912,3,0.2,1.24
CA-2022-107629,US-FUR-FU-10002298,266.352,6,0.6,-292.99
CA-2022-107629,US-FUR-FU-10004091,56.328,3,0.6,-26.76
CA-2022-107629,US-TEC-AC-10004510,39.264,3,0.2,-4.91
CA-2022-107629,US-OFF-AR-10002987,95.232,6,0.2,25.00
CA-2021-134789,US-OFF-FA-10002280,30,6,0,14.40
CA-2021-134789,US-OFF-PA-10001934,25.92,4,0,12.70
CA-2021-134789,US-FUR-FU-10003268,159.92,4,0,31.98
CA-2021-130442,US-OFF-AP-10004859,34.944,3,0.2,3.06
CA-2022-102974,US-TEC-AC-10000057,149.95,5,0,31.49
CA-2022-102974,US-OFF-AR-10000914,23.32,2,0,6.06
CA-2022-102974,US-OFF-AR-10004956,16.74,3,0,4.85
2022-166394,US-OFF-FA-10001843,14.82,6,0,6.97
CA-2021-128811,US-OFF-FA-10000585,10.47,3,0,4.82
CA-2021-128811,US-OFF-LA-10003720,11.07,3,0,5.20
CA-2021-128811,US-OFF-BI-10000301,20.704,4,0.2,7.76
CA-2022-145443,US-OFF-PA-10003302,177.2,5,0,83.28
CA-2021-165827,US-FUR-FU-10001889,50.496,6,0.2,8.21
CA-2020-156734,US-OFF-BI-10002982,6.129,3,0.7,-4.49
CA-2020-156734,US-FUR-CH-10002965,643.136,4,0.2,56.27
CA-2020-156734,US-OFF-PA-10001937,20.736,4,0.2,7.26
CA-2019-120096,US-OFF-PA-10001977,177.536,4,0.2,62.14
CA-2019-120096,US-OFF-AP-10000692,32.432,2,0.2,3.24
CA-2020-141754,US-OFF-LA-10004093,11.696,2,0.2,3.95
CA-2021-123358,US-OFF-AP-10004980,113.76,3,0,44.37
CA-2021-123358,US-OFF-ST-10001932,579.51,3,0,81.13
CA-2021-123358,US-OFF-ST-10000636,150.66,9,0,6.03
CA-2021-123358,US-OFF-BI-10000069,48.032,4,0.2,15.61
CA-2019-144029,US-OFF-ST-10001837,102.624,3,0.2,7.70
CA-2019-144029,US-FUR-CH-10003981,359.772,2,0.3,-5.14
CA-2019-144029,US-OFF-AR-10000716,13.392,3,0.2,3.18
2022-101784,US-FUR-CH-10001146,122.136,3,0.2,-13.74
CA-2020-156923,US-OFF-PA-10002751,35.88,6,0,16.15
CA-2022-111269,US-TEC-AC-10001606,479.952,6,0.2,107.99
CA-2022-111269,US-OFF-AR-10001427,23.92,5,0.2,1.79
CA-2022-159156,US-TEC-PH-10004389,629.95,5,0,163.79
CA-2022-100230,US-OFF-BI-10002498,14.952,1,0.2,5.05
CA-2022-100230,US-OFF-PA-10002245,17.94,3,0,8.07
CA-2022-100230,US-TEC-PH-10004522,116.98,2,0,29.25
CA-2021-154767,US-FUR-CH-10003535,121.96,2,0,20.73
CA-2021-154767,US-OFF-AP-10000595,8.74,2,0,2.27
CA-2021-154767,US-OFF-PA-10003039,61.96,2,0,27.88
CA-2021-154767,US-OFF-BI-10002003,7.96,2,0,3.74
CA-2021-154767,US-OFF-AP-10002311,275.24,4,0,121.11
CA-2022-124205,US-FUR-FU-10002445,47.4,5,0,18.96
CA-2022-124205,US-FUR-CH-10003606,512.96,4,0,143.63
CA-2022-124205,US-TEC-PH-10002115,395.94,6,0,102.94
CA-2022-124205,US-OFF-ST-10000934,81.96,2,0,0.00
CA-2022-165715,US-OFF-AR-10003903,32.776,1,0.2,2.46
CA-2022-100636,US-OFF-ST-10004123,272.94,3,0,0.00
CA-2021-162943,US-FUR-CH-10001708,253.764,2,0.1,31.02
CA-2021-144764,US-OFF-LA-10000240,29.24,5,0.2,9.87
CA-2021-144764,US-OFF-ST-10002485,35.168,2,0.2,-8.35
CA-2021-144764,US-TEC-MA-10003230,1362.9,3,0.3,-19.47
CA-2022-100615,US-FUR-CH-10002602,317.058,3,0.3,-18.12
CA-2022-100615,US-OFF-AR-10001683,15.76,2,0.2,3.55
CA-2022-100615,US-FUR-FU-10002456,14.56,5,0.6,-6.19
CA-2019-109302,US-OFF-BI-10002854,196.21,7,0,98.11
CA-2022-139787,US-OFF-AR-10002445,35.4,5,0,13.45
CA-2022-139402,US-OFF-PA-10004359,419.4,5,0.2,146.79
CA-2022-139402,US-OFF-BI-10000279,13.005,3,0.7,-9.97
CA-2021-119018,US-OFF-BI-10003314,7.712,2,0.2,2.80
CA-2021-119018,US-OFF-BI-10000494,4.176,1,0.2,1.31
CA-2021-119018,US-OFF-PA-10000295,38.88,6,0,18.66
CA-2020-105361,US-OFF-PA-10002615,17.64,4,0,8.11
2021-152373,US-OFF-ST-10003479,93.456,3,0.2,-17.52
2022-166037,US-TEC-AC-10002800,449.91,9,0,157.47
2021-147711,US-FUR-BO-10003159,344.94,3,0,31.04
2021-147711,US-FUR-FU-10002364,14.76,2,0,4.28
2021-147711,US-OFF-BI-10003350,12.76,2,0,5.87
2021-147711,US-OFF-LA-10004093,58.48,8,0,27.49
CA-2022-121293,US-FUR-FU-10000732,20.096,4,0.2,3.01
CA-2022-121293,US-OFF-SU-10004884,37.752,3,0.2,4.25
CA-2022-121293,US-FUR-TA-10001771,138.588,1,0.4,-34.65
CA-2022-121293,US-OFF-ST-10000060,259.92,5,0.2,-25.99
CA-2022-121293,US-OFF-PA-10004100,20.736,4,0.2,7.26
CA-2020-118843,US-FUR-FU-10003975,129.93,3,0,12.99
CA-2020-118843,US-OFF-PA-10001712,69.93,7,0,31.47
CA-2020-161445,US-OFF-AR-10001953,140.736,4,0.2,12.31
CA-2021-124527,US-OFF-BI-10004967,8.32,5,0.2,2.81
CA-2021-162348,US-FUR-FU-10003731,9.98,1,0,2.79
CA-2019-141005,US-OFF-BI-10001989,62.94,3,0,30.21
CA-2020-145394,US-OFF-ST-10000344,21.488,2,0.2,1.61
CA-2020-145394,US-TEC-PH-10001051,239.976,3,0.2,27.00
CA-2020-145394,US-FUR-FU-10001215,34.504,2,0.6,-15.53
CA-2020-168809,US-FUR-FU-10001473,20.104,2,0.6,-16.59
CA-2020-168809,US-OFF-BI-10000315,3.798,1,0.8,-6.08
CA-2020-168809,US-FUR-FU-10002240,7.88,5,0.6,-3.94
CA-2021-109827,US-FUR-TA-10002607,35.445,1,0.5,-24.10
CA-2021-109827,US-TEC-MA-10003356,269.97,2,0.7,-386.96
CA-2021-109827,US-TEC-AC-10002217,45.12,3,0.2,-7.90
CA-2021-109827,US-TEC-AC-10004353,100.8,2,0.2,21.42
CA-2021-109827,US-FUR-CH-10004754,47.968,2,0.2,4.20
CA-2019-152233,US-TEC-AC-10002800,99.98,2,0,34.99
CA-2019-125682,US-OFF-PA-10001752,9.96,2,0,4.88
CA-2022-162880,US-OFF-BI-10003314,3.856,1,0.2,1.40
CA-2020-128125,US-OFF-PA-10000357,98.376,3,0.2,35.66
CA-2020-128125,US-FUR-FU-10001085,22.38,3,0.6,-7.83
CA-2022-156237,US-OFF-BI-10000301,3.882,2,0.7,-2.59
CA-2022-156237,US-TEC-MA-10002930,12.585,1,0.7,-18.04
CA-2022-156237,US-FUR-CH-10002372,113.372,2,0.3,-29.15
CA-2022-156237,US-OFF-BI-10003707,18.312,4,0.7,-12.21
CA-2022-156237,US-FUR-FU-10001057,127.936,8,0.2,4.80
CA-2022-156237,US-TEC-MA-10001681,241.17,2,0.7,-168.82
CA-2019-144414,US-FUR-FU-10003981,6.24,3,0,2.62
CA-2019-144414,US-OFF-FA-10000624,17.9,5,0,8.95
CA-2019-144414,US-OFF-BI-10004995,3266.376,3,0.2,1061.57
CA-2022-163860,US-OFF-BI-10003784,1.68,5,0.8,-2.69
CA-2022-163860,US-FUR-FU-10004586,7.968,3,0.6,-2.39
CA-2022-163860,US-FUR-CH-10004698,113.372,2,0.3,-3.24
CA-2022-163860,US-FUR-FU-10001935,2.96,2,0.6,-1.41
2022-115609,US-OFF-AP-10003040,168.1,5,0,43.71
CA-2020-154291,US-OFF-EN-10001335,98.46,9,0,49.23
CA-2020-154291,US-FUR-TA-10002041,358.58,2,0,39.44
CA-2021-118689,US-OFF-ST-10001558,32.48,2,0,4.87
CA-2021-118689,US-TEC-CO-10004722,17499.95,5,0,8399.98
CA-2021-118689,US-OFF-BI-10004600,735.98,2,0,331.19
CA-2021-118689,US-OFF-BI-10003712,34.37,7,0,16.84
CA-2021-118689,US-OFF-AR-10001958,33.96,2,0,9.51
CA-2021-140438,US-TEC-PH-10001750,197.97,3,0,53.45
2022-123204,US-OFF-AP-10002287,17.48,4,0,4.54
CA-2020-112522,US-OFF-AR-10003183,8.016,3,0.2,1.00
CA-2021-153101,US-FUR-TA-10003008,146.04,1,0.2,-12.78
CA-2021-142615,US-TEC-AC-10004803,27.88,2,0,3.90
CA-2022-142643,US-OFF-LA-10003510,152.65,5,0,70.22
CA-2022-142643,US-FUR-FU-10000087,22.72,1,0,9.32
CA-2020-116260,US-OFF-AR-10003732,11.12,4,0,2.89
CA-2022-107517,US-OFF-AP-10000275,1640.7,5,0,459.40
CA-2022-107517,US-TEC-PH-10003505,371.2,5,0.2,41.76
CA-2020-166338,US-OFF-BI-10002852,14.832,3,0.7,-10.38
CA-2021-123946,US-TEC-AC-10004877,20.7,3,0,1.66
CA-2021-123946,US-OFF-FA-10002975,11.34,3,0,5.22
CA-2021-123946,US-OFF-ST-10000419,67.9,5,0,0.68
CA-2021-123946,US-FUR-CH-10002073,1059.12,4,0,307.14
CA-2019-147543,US-FUR-CH-10000155,478.48,2,0.2,47.85
2021-159093,US-OFF-PA-10001260,32.04,4,0,14.42
CA-2021-162110,US-TEC-PH-10001924,55.992,1,0.2,3.50
2021-163461,US-OFF-PA-10003134,76.864,2,0.2,26.90
CA-2019-101462,US-FUR-FU-10000409,59.92,4,0,27.56
2021-100461,US-FUR-BO-10002545,1565.88,6,0,407.13
2021-100461,US-OFF-BI-10001460,106.05,7,0,49.84
2022-162670,US-OFF-ST-10001328,62.04,4,0,17.37
2022-162670,US-TEC-PH-10003601,494.97,3,0,148.49
2022-162670,US-OFF-ST-10001522,367.96,4,0,14.72
2022-162670,US-OFF-PA-10001994,44.96,2,0,20.68
2022-162670,US-OFF-EN-10001453,182.94,3,0,85.98
CA-2022-128965,US-OFF-PA-10004911,28.14,3,0,13.51
CA-2022-128965,US-OFF-LA-10001404,7.38,2,0,3.47
CA-2022-128965,US-OFF-FA-10001561,10.9,5,0,3.60
CA-2022-128965,US-TEC-AC-10001383,274.89,11,0,46.73
CA-2022-128965,US-OFF-LA-10003190,23.04,8,0,11.29
CA-2022-128965,US-FUR-CH-10003774,218.352,3,0.2,-19.11
CA-2022-138618,US-OFF-PA-10000520,10.368,2,0.2,3.63
2021-126452,US-OFF-BI-10004465,12.672,2,0.2,4.75
2021-126452,US-TEC-PH-10003555,91.96,5,0.2,-20.69
2021-126452,US-TEC-AC-10000844,254.97,3,0,91.79
2021-126452,US-TEC-PH-10003187,31.984,2,0.2,-8.00
2021-126452,US-FUR-TA-10003569,2887.056,9,0.2,180.44
2021-126452,US-OFF-PA-10003848,12.96,2,0,6.22
2021-126452,US-OFF-PA-10002606,47.52,9,0,21.38
CA-2021-145009,US-OFF-LA-10004853,11.952,3,0.2,3.88
CA-2020-162544,US-OFF-PA-10004948,4.98,1,0,2.34
CA-2019-124394,US-OFF-BI-10003676,10.78,5,0.8,-17.25
CA-2019-124394,US-TEC-AC-10001314,119.976,3,0.2,-18.00
2021-121013,US-OFF-LA-10004545,25.06,2,0,11.78
2021-121013,US-FUR-TA-10003238,1652.94,3,0,314.06
2020-123918,US-FUR-FU-10004952,131.376,6,0.6,-95.25
2020-123918,US-OFF-PA-10003001,5.344,1,0.2,1.87
CA-2020-137113,US-FUR-CH-10001215,2003.92,5,0.2,125.25
CA-2020-137113,US-OFF-PA-10004255,32.4,5,0,15.55
CA-2020-137113,US-FUR-TA-10001705,1913.4,9,0,401.81
CA-2020-137113,US-OFF-ST-10002554,146.73,3,0,2.93
CA-2020-137113,US-OFF-PA-10002222,114.2,5,0,52.53
CA-2020-120677,US-FUR-CH-10002320,2567.84,8,0,770.35
CA-2022-123036,US-TEC-AC-10003499,37.056,4,0.2,8.80
CA-2022-123036,US-TEC-PH-10003580,259.896,2,0.4,-56.31
CA-2022-120222,US-OFF-PA-10004675,19.05,3,0,8.76
CA-2022-120222,US-OFF-BI-10000666,73.344,3,0.2,27.50
CA-2022-164756,US-TEC-PH-10001552,95.68,8,0,26.79
CA-2022-164756,US-OFF-PA-10000673,50.96,7,0,24.46
CA-2022-164756,US-OFF-AR-10000380,113.94,3,0,34.18
CA-2022-164756,US-OFF-PA-10003848,25.92,4,0,12.44
CA-2022-164756,US-FUR-FU-10002963,20.32,4,0,6.91
CA-2022-164756,US-TEC-PH-10002447,411.98,2,0,119.47
CA-2022-164756,US-OFF-SU-10004261,34.48,2,0,10.00
CA-2022-164756,US-OFF-PA-10003228,244.55,5,0,114.94
CA-2022-122028,US-OFF-BI-10004817,10.782,3,0.7,-7.91
2020-165512,US-FUR-CH-10002880,602.651,7,0.3,-163.58
2020-165512,US-OFF-BI-10001249,7.656,6,0.8,-13.02
CA-2020-140557,US-TEC-AC-10002402,559.93,7,0,167.98
2022-135013,US-TEC-CO-10001449,2399.96,5,0.2,839.99
CA-2022-111220,US-OFF-FA-10002280,16,4,0.2,5.60
CA-2022-111220,US-OFF-AP-10003278,5.588,2,0.8,-15.09
CA-2022-111220,US-OFF-ST-10003994,235.92,5,0.2,-44.24
2022-149006,US-OFF-ST-10003221,10.68,1,0,2.88
CA-2022-149468,US-OFF-BI-10002225,41.28,2,0,19.81
CA-2021-140249,US-TEC-PH-10002584,1001.584,2,0.2,125.20
2022-135503,US-FUR-FU-10002364,14.76,2,0,4.28
CA-2019-126277,US-OFF-BI-10004022,2.502,3,0.7,-2.00
2022-115301,US-FUR-BO-10004709,115.96,2,0,25.51
CA-2022-168942,US-OFF-ST-10004340,186.54,3,0,50.37
2022-128398,US-TEC-AC-10001714,159.56,4,0,59.04
CA-2020-104115,US-TEC-PH-10002844,55.984,2,0.2,4.20
CA-2019-142510,US-OFF-ST-10000585,132.16,1,0.2,9.91
CA-2019-142510,US-OFF-BI-10002824,17.904,6,0.8,-31.33
CA-2019-142510,US-OFF-PA-10001289,124.032,4,0.2,44.96
CA-2019-124247,US-FUR-CH-10001854,1403.92,5,0.2,70.20
CA-2021-105473,US-OFF-SU-10003567,28.8,3,0,0.86
CA-2020-102806,US-OFF-BI-10001597,24.588,2,0.7,-18.03
CA-2022-121706,US-OFF-AP-10003287,356.79,7,0,99.90
CA-2022-109211,US-OFF-EN-10001532,16.98,1,0,8.49
CA-2020-134257,US-OFF-LA-10003930,491.55,5,0,240.86
CA-2020-134257,US-OFF-EN-10003845,7.38,2,0,3.39
CA-2020-137925,US-OFF-PA-10002659,23.66,7,0,10.88
CA-2020-137925,US-FUR-BO-10001608,681.408,12,0.2,42.59
CA-2021-140046,US-OFF-LA-10000305,18.9,3,0,8.69
CA-2021-140382,US-OFF-ST-10003638,93.68,4,0,25.29
CA-2021-140382,US-OFF-LA-10001934,21.93,3,0,10.31
CA-2021-140382,US-TEC-PH-10003012,862.344,7,0.2,97.01
CA-2021-140382,US-OFF-PA-10001019,19.98,1,0,9.39
CA-2019-164182,US-TEC-PH-10002070,13.494,1,0.4,-2.25
CA-2019-164182,US-TEC-PH-10002583,23.988,2,0.4,-13.99
CA-2019-164182,US-FUR-FU-10001057,31.984,2,0.2,1.20
CA-2019-164182,US-OFF-AR-10001044,41.584,2,0.2,4.68
CA-2022-137365,US-TEC-AC-10001767,95.976,3,0.2,-10.80
CA-2021-129847,US-FUR-FU-10000277,84.272,2,0.6,-75.84
CA-2019-126963,US-OFF-PA-10001952,36.544,2,0.2,11.88
CA-2021-125094,US-TEC-AC-10004420,479.72,4,0,52.77
CA-2022-107132,US-OFF-BI-10001071,102.368,2,0.2,37.11
CA-2022-107132,US-OFF-SU-10002503,28.4,5,0,8.24
CA-2022-107132,US-OFF-ST-10001490,713.88,4,0,214.16
CA-2022-107132,US-OFF-PA-10003790,68.52,3,0,31.52
CA-2020-139248,US-TEC-PH-10004094,623.96,5,0.2,39.00
CA-2019-148369,US-OFF-BI-10004876,11.12,4,0,5.45
CA-2021-106243,US-FUR-BO-10003034,523.92,5,0.2,-26.20
CA-2020-126466,US-OFF-FA-10000490,2.48,2,0,1.17
CA-2020-130365,US-OFF-ST-10002574,221.024,2,0.2,-55.26
CA-2020-130365,US-FUR-CH-10003535,128.058,3,0.3,-23.78
CA-2022-143021,US-OFF-BI-10001628,58.408,7,0.2,18.25
CA-2022-143021,US-FUR-TA-10001676,79.974,3,0.4,-29.32
CA-2020-161767,US-TEC-MA-10002790,479.988,2,0.4,56.00
CA-2020-129917,US-OFF-BI-10001757,11.808,3,0.2,4.13
CA-2020-129917,US-OFF-BI-10004828,53.568,4,0.2,19.42
CA-2020-129917,US-TEC-PH-10000369,503.96,5,0.2,50.40
CA-2020-115420,US-OFF-EN-10003862,21.34,2,0,9.82
CA-2021-157588,US-OFF-BI-10003963,36.4,5,0,17.11
CA-2021-157588,US-FUR-FU-10004848,51.75,1,0,15.53
CA-2020-167255,US-OFF-ST-10001328,15.51,1,0,4.34
CA-2020-167255,US-OFF-PA-10002377,146.82,3,0,73.41
CA-2020-167255,US-OFF-PA-10003441,12.96,2,0,6.22
CA-2022-162096,US-OFF-AR-10002221,7.8,3,0,2.11
CA-2021-157161,US-OFF-EN-10001509,10.2,5,0,4.79
CA-2021-157161,US-OFF-AR-10003338,22.32,3,0,5.58
CA-2021-157161,US-OFF-BI-10004728,24.1,5,0,11.09
CA-2021-157161,US-TEC-AC-10000358,75.98,2,0,18.24
CA-2021-157161,US-OFF-BI-10002764,6.46,2,0,3.17
CA-2021-157161,US-OFF-PA-10001461,60.12,9,0,28.86
CA-2020-110765,US-TEC-PH-10004165,824.97,3,0,214.49
CA-2021-163937,US-FUR-FU-10000010,24.85,5,0,7.70
CA-2022-153822,US-OFF-ST-10000321,12.624,2,0.2,-2.52
CA-2022-153822,US-TEC-AC-10000109,89.584,2,0.2,4.48
CA-2022-153822,US-TEC-PH-10002415,471.92,2,0.2,29.50
CA-2022-153822,US-OFF-BI-10001460,18.18,4,0.7,-13.94
CA-2022-146185,US-OFF-AR-10002987,31.744,2,0.2,8.33
CA-2020-112144,US-OFF-LA-10000443,5.904,2,0.2,1.99
CA-2020-112144,US-FUR-FU-10004306,621.76,4,0.2,46.63
2021-119298,US-TEC-PH-10002564,59.98,2,0,17.99
CA-2022-155159,US-OFF-PA-10003724,48.87,9,0,23.95
CA-2022-149076,US-OFF-PA-10000483,154.9,5,0,69.71
CA-2019-146990,US-OFF-FA-10000611,5.92,4,0,2.84
CA-2019-146990,US-OFF-PA-10000246,30.18,3,0,13.88
CA-2021-116526,US-OFF-BI-10004728,24.1,5,0,11.09
CA-2021-116526,US-TEC-PH-10002365,8.78,1,0,2.28
CA-2021-116526,US-OFF-AP-10002457,376.74,4,0.1,71.16
CA-2021-116526,US-OFF-BI-10000320,29.52,4,0,14.46
CA-2021-116526,US-OFF-AR-10004999,11.96,2,0,2.99
CA-2021-116526,US-OFF-BI-10001116,26.4,5,0,12.67
CA-2022-158561,US-OFF-AP-10002651,1158.12,5,0.2,130.29
CA-2022-165099,US-OFF-AP-10001634,1.392,2,0.8,-3.76
CA-2020-109386,US-OFF-AP-10003266,44.43,3,0,18.66
CA-2020-109386,US-TEC-PH-10002890,226.2,5,0,58.81
CA-2020-109386,US-FUR-FU-10000308,186.54,3,0,41.04
CA-2020-109386,US-OFF-AR-10000380,265.86,7,0,79.76
CA-2020-109386,US-OFF-AR-10000122,27.9,5,0,6.98
CA-2020-166800,US-OFF-AP-10004868,31.08,4,0,8.39
CA-2022-117443,US-OFF-BI-10004002,13.84,4,0.8,-22.14
CA-2022-117443,US-OFF-PA-10004475,175.872,4,0.2,63.75
2021-134369,US-OFF-PA-10002195,12.96,2,0,6.35
CA-2022-123687,US-OFF-AP-10002670,208.44,3,0,62.53
CA-2022-123687,US-OFF-SU-10004498,25.76,2,0,0.77
CA-2020-104871,US-FUR-CH-10003298,366.744,4,0.3,-110.02
CA-2019-133158,US-FUR-FU-10000723,289.24,7,0,26.03
CA-2019-133158,US-OFF-BI-10000632,69.456,2,0.2,22.57
CA-2019-126333,US-OFF-PA-10000223,5.184,1,0.2,1.81
CA-2020-141740,US-FUR-CH-10001545,205.164,2,0.1,13.68
CA-2019-119466,US-FUR-FU-10001546,8.544,2,0.6,-7.48
CA-2020-154823,US-OFF-BI-10001098,12.828,2,0.7,-8.98
CA-2020-154823,US-FUR-CH-10003379,598.458,3,0.3,-42.75
CA-2020-154823,US-FUR-FU-10000193,25.984,1,0.2,-3.90
2019-135881,US-OFF-BI-10000829,17.96,5,0.2,5.84
2019-135881,US-OFF-SU-10003002,5.04,2,0,0.15
2019-135881,US-OFF-AP-10002118,208.16,1,0,56.20
CA-2022-141201,US-FUR-BO-10001519,148.257,3,0.15,15.70
CA-2019-114790,US-OFF-AP-10002578,146.76,3,0,38.16
CA-2019-114790,US-TEC-AC-10000710,32.96,2,0,14.17
CA-2019-114790,US-TEC-PH-10000984,587.97,3,0,164.63
CA-2019-114790,US-OFF-PA-10000213,14.94,3,0,7.02
2021-154256,US-OFF-LA-10003720,25.83,7,0,12.14
CA-2019-124737,US-OFF-PA-10001837,15.552,3,0.2,5.44
CA-2019-124737,US-OFF-SU-10004661,6.8,1,0.2,0.51
CA-2019-124737,US-FUR-FU-10003274,4.224,3,0.2,1.27
CA-2019-124737,US-TEC-PH-10000149,143.64,9,0.2,10.77
CA-2019-124737,US-OFF-PA-10000019,31.104,6,0.2,10.89
CA-2019-124737,US-OFF-PA-10001125,223.056,9,0.2,69.71
2022-101840,US-TEC-PH-10002538,227.46,6,0,65.96
2022-101840,US-OFF-BI-10000279,46.24,4,0.2,15.61
CA-2022-131653,US-OFF-LA-10001045,5.22,2,0,2.40
2021-157840,US-OFF-PA-10003673,33.9,5,0,15.59
CA-2021-145548,US-OFF-ST-10002562,28.14,3,0,7.88
CA-2021-145548,US-TEC-AC-10002305,36,2,0,6.48
CA-2021-145548,US-OFF-AR-10003373,92.94,3,0,25.09
CA-2021-145548,US-FUR-CH-10003774,245.646,3,0.1,8.19
CA-2021-145548,US-OFF-BI-10001510,55.008,3,0.2,17.19
CA-2021-145548,US-OFF-BI-10004236,35.232,3,0.2,11.45
CA-2022-119494,US-FUR-CH-10004675,523.392,3,0.2,52.34
CA-2019-124618,US-TEC-CO-10004202,479.984,2,0.2,90.00
CA-2022-161970,US-OFF-PA-10004255,12.96,2,0,6.22
CA-2022-161970,US-OFF-AR-10003896,17.94,3,0,6.46
