orderID,orderDate,shipDate,shipMode,segment,custID,storeID,isReturned
CA-2020-166464,2020-09-12,2020-09-17,Standard Class,Consumer,PG-18895,1020,0
CA-2020-166492,2020-04-07,2020-04-10,First Class,Consumer,RP-19390,1020,0
CA-2020-166583,2020-06-26,2020-06-30,Standard Class,Consumer,VD-21670,1012,0
CA-2020-166604,2020-05-15,2020-05-20,Second Class,Corporate,AH-10690,1209,0
CA-2020-166800,2020-11-19,2020-11-26,Standard Class,Corporate,AG-10300,1104,0
CA-2020-166947,2020-06-05,2020-06-10,Standard Class,Corporate,EB-13750,1223,0
CA-2020-166975,2020-11-26,2020-11-30,Standard Class,Corporate,SH-20635,1253,0
CA-2020-167010,2020-04-05,2020-04-10,Standard Class,Home Office,VT-21700,1010,0
CA-2020-167255,2020-09-27,2020-09-29,Second Class,Home Office,RH-19510,1008,0
CA-2020-167269,2020-06-16,2020-06-20,Standard Class,Consumer,PB-19150,1010,0
CA-2020-167374,2020-03-26,2020-03-30,Second Class,Consumer,GM-14500,1010,0
CA-2020-167479,2020-03-14,2020-03-19,Standard Class,Consumer,AI-10855,1043,0
CA-2020-167696,2020-09-16,2020-09-21,Standard Class,Consumer,BD-11500,1361,0
CA-2020-167745,2020-09-18,2020-09-23,Standard Class,Corporate,GB-14530,1001,0
CA-2020-168004,2020-10-04,2020-10-09,Second Class,Corporate,DJ-13420,1143,0
CA-2020-168088,2020-03-19,2020-03-22,First Class,Home Office,CM-12655,1012,0
CA-2020-168186,2020-09-10,2020-09-15,Standard Class,Consumer,AB-10150,1285,0
CA-2020-168207,2020-11-02,2020-11-06,Standard Class,Consumer,LT-17110,1073,0
CA-2020-168277,2020-05-29,2020-06-03,Standard Class,Consumer,KB-16315,1277,0
CA-2020-168459,2020-11-22,2020-11-27,Standard Class,Consumer,MC-17275,1026,0
CA-2020-168480,2020-09-21,2020-09-27,Standard Class,Corporate,DM-12955,1339,1
CA-2020-168529,2020-10-08,2020-10-12,Standard Class,Consumer,MB-17305,1008,0
CA-2020-168564,2020-08-08,2020-08-08,Same Day,Consumer,TT-21220,1008,1
CA-2020-168634,2020-12-06,2020-12-11,Standard Class,Consumer,AF-10870,1008,0
CA-2020-168746,2020-01-27,2020-01-29,Second Class,Consumer,SV-20365,1153,0
CA-2020-168760,2020-09-22,2020-09-26,Second Class,Corporate,MM-18280,1001,0
CA-2020-168767,2020-04-10,2020-04-15,Standard Class,Corporate,DM-12955,1351,0
CA-2020-168809,2020-08-25,2020-08-25,Same Day,Consumer,MC-18100,1012,0
CA-2020-169201,2020-09-28,2020-10-01,First Class,Corporate,HG-14965,1008,0
CA-2020-169278,2020-05-21,2020-05-25,Standard Class,Corporate,ME-18010,1004,0
CA-2020-169299,2020-08-24,2020-08-26,First Class,Consumer,DO-13435,1032,0
CA-2020-169397,2020-12-24,2020-12-27,First Class,Consumer,JB-15925,1067,1
CA-2020-169537,2020-09-03,2020-09-07,Second Class,Consumer,JH-15820,1516,0
CA-2020-169572,2020-09-06,2020-09-12,Standard Class,Corporate,AG-10525,1169,0
CA-2020-169656,2020-08-13,2020-08-16,First Class,Consumer,EJ-13720,1010,0
CA-2020-169677,2020-01-13,2020-01-15,Second Class,Corporate,KS-16300,1095,0
CA-2020-169733,2020-10-22,2020-10-26,Second Class,Consumer,GM-14500,1447,0
CA-2020-169740,2020-02-20,2020-02-25,Standard Class,Consumer,LM-17065,1373,0
CA-2020-169796,2020-11-09,2020-11-14,Standard Class,Home Office,Dp-13240,1020,0
CA-2021-100041,2021-11-20,2021-11-25,Standard Class,Corporate,BF-10975,1117,0
CA-2021-100083,2021-11-24,2021-11-29,Standard Class,Consumer,CD-11980,1298,0
CA-2021-100153,2021-12-13,2021-12-17,Standard Class,Corporate,KH-16630,1119,0
CA-2021-100202,2021-12-31,2022-01-05,Standard Class,Consumer,BD-11620,1137,0
CA-2021-100244,2021-09-20,2021-09-24,Standard Class,Corporate,GM-14695,1008,0
CA-2021-100300,2021-06-24,2021-06-26,Second Class,Consumer,MJ-17740,1073,0
CA-2021-100307,2021-12-15,2021-12-19,Standard Class,Home Office,TC-21475,1126,0
CA-2021-100468,2021-11-24,2021-12-01,Standard Class,Home Office,AT-10435,1001,0
CA-2021-100510,2021-05-12,2021-05-17,Standard Class,Corporate,HM-14860,1020,0
CA-2021-100587,2021-12-10,2021-12-14,Standard Class,Home Office,SL-20155,1020,0
CA-2021-100671,2021-11-01,2021-11-04,First Class,Corporate,CS-12490,1415,0
CA-2021-100790,2021-06-26,2021-07-02,Standard Class,Corporate,JG-15805,1020,0
CA-2021-100944,2021-09-24,2021-09-28,Standard Class,Corporate,EH-13765,1001,0
CA-2021-100965,2021-07-07,2021-07-11,Standard Class,Consumer,RM-19375,1049,0
CA-2021-100993,2021-02-05,2021-02-10,Standard Class,Consumer,AZ-10750,1073,0
CA-2021-101161,2021-10-13,2021-10-20,Standard Class,Corporate,BW-11110,1020,0
CA-2021-101168,2021-12-25,2022-01-01,Standard Class,Corporate,SS-20140,1528,0
CA-2021-101189,2021-02-04,2021-02-09,Standard Class,Corporate,JB-15400,1001,0
CA-2021-101329,2021-04-22,2021-04-29,Standard Class,Consumer,MM-17920,1470,0
CA-2021-101336,2021-11-13,2021-11-18,Standard Class,Corporate,CK-12760,1020,0
CA-2021-101343,2021-07-17,2021-07-22,Standard Class,Corporate,RA-19885,1001,0
CA-2021-101378,2021-07-14,2021-07-14,Same Day,Consumer,RH-19600,1336,0
CA-2021-101385,2021-09-25,2021-10-01,Standard Class,Consumer,JW-16075,1008,0
CA-2021-101448,2021-02-27,2021-03-01,Second Class,Consumer,EB-13930,1471,0
CA-2021-101469,2021-07-02,2021-07-08,Standard Class,Consumer,KH-16360,1085,0
CA-2021-101525,2021-05-01,2021-05-04,Second Class,Consumer,CM-12235,1338,0
CA-2021-101546,2021-12-18,2021-12-24,Standard Class,Corporate,GK-14620,1077,0
CA-2021-101623,2021-02-28,2021-03-06,Standard Class,Corporate,RR-19525,1020,0
CA-2021-101630,2021-02-19,2021-02-23,Second Class,Corporate,CK-12760,1228,0
CA-2021-101651,2021-12-24,2021-12-30,Standard Class,Consumer,SC-20305,1049,0
CA-2021-101672,2021-10-03,2021-10-07,Standard Class,Home Office,DB-12910,1519,0
CA-2021-101693,2021-06-25,2021-06-27,Second Class,Consumer,LC-17140,1012,0
CA-2021-101742,2021-09-23,2021-09-28,Second Class,Home Office,CR-12580,1020,0
CA-2021-101791,2021-05-27,2021-05-31,Standard Class,Consumer,BS-11665,1022,0
CA-2021-101938,2021-01-07,2021-01-12,Standard Class,Home Office,DW-13480,1205,0
CA-2021-101966,2021-07-14,2021-07-16,Second Class,Consumer,BM-11785,1012,0
CA-2021-101980,2021-08-19,2021-08-20,First Class,Consumer,RP-19390,1020,0
CA-2021-101987,2021-06-24,2021-06-30,Standard Class,Consumer,HL-15040,1211,0
CA-2021-102092,2021-12-09,2021-12-11,First Class,Consumer,PM-18940,1024,0
CA-2021-102127,2021-06-26,2021-07-02,Standard Class,Corporate,VP-21760,1020,0
CA-2021-102134,2021-03-14,2021-03-19,Standard Class,Corporate,SP-20545,1135,0
CA-2021-102162,2021-09-11,2021-09-16,Standard Class,Consumer,JF-15565,1361,0
CA-2021-102456,2021-02-27,2021-03-01,First Class,Consumer,DL-12865,1020,0
CA-2021-102498,2021-07-24,2021-07-25,First Class,Consumer,JG-15160,1272,0
CA-2021-102561,2021-07-18,2021-07-22,Standard Class,Home Office,NK-18490,1010,0
CA-2021-102596,2021-12-27,2021-12-30,First Class,Home Office,RD-19810,1060,0
CA-2021-102792,2021-12-13,2021-12-19,Standard Class,Consumer,JC-15340,1189,0
CA-2021-102813,2021-07-02,2021-07-03,First Class,Corporate,EA-14035,1124,0
CA-2021-102932,2021-09-19,2021-09-23,Second Class,Home Office,SD-20485,1388,0
CA-2021-102981,2021-09-06,2021-09-09,Second Class,Consumer,MO-17500,1020,0
CA-2021-103037,2021-07-25,2021-07-29,Standard Class,Corporate,KH-16630,1012,0
CA-2021-103107,2021-07-04,2021-07-04,Same Day,Home Office,RB-19465,1004,0
CA-2021-103128,2021-11-11,2021-11-15,Standard Class,Consumer,SC-20845,1593,0
CA-2021-103163,2021-06-07,2021-06-11,Standard Class,Home Office,FM-14290,1382,0
CA-2021-103359,2021-12-22,2021-12-26,Standard Class,Consumer,LC-16885,1020,0
CA-2021-103464,2021-11-18,2021-11-22,Standard Class,Consumer,PG-18820,1073,0
CA-2021-103709,2021-09-08,2021-09-15,Standard Class,Consumer,LP-17095,1410,0
CA-2021-103730,2021-06-12,2021-06-15,First Class,Consumer,SC-20725,1040,0
CA-2021-103891,2021-07-12,2021-07-19,Standard Class,Corporate,KH-16690,1001,0
CA-2021-103919,2021-10-03,2021-10-07,Standard Class,Corporate,TP-21565,1056,0
CA-2021-103947,2021-04-01,2021-04-08,Standard Class,Corporate,BB-10990,1148,0
CA-2021-103982,2021-03-03,2021-03-08,Standard Class,Consumer,AA-10315,1191,0
CA-2021-104150,2021-08-03,2021-08-05,Second Class,Consumer,AG-10330,1285,0
CA-2021-104157,2021-07-25,2021-07-29,Standard Class,Consumer,MT-17815,1112,0
CA-2021-104276,2021-11-27,2021-12-03,Standard Class,Consumer,HF-14995,1002,0
CA-2021-104311,2021-05-02,2021-05-06,Standard Class,Consumer,AS-10090,1247,0
CA-2021-104633,2021-06-12,2021-06-16,Standard Class,Corporate,EA-14035,1045,0
CA-2021-104689,2021-12-01,2021-12-05,Standard Class,Corporate,FH-14365,1001,1
CA-2021-104969,2021-04-08,2021-04-14,Standard Class,Home Office,EH-14125,1384,0
CA-2021-104983,2021-07-03,2021-07-03,Same Day,Corporate,FM-14215,1010,0
CA-2021-105018,2021-11-28,2021-12-02,Standard Class,Consumer,SK-19990,1055,0
CA-2021-105081,2021-12-25,2021-12-30,Standard Class,Consumer,JE-15715,1004,1
CA-2021-105207,2021-01-03,2021-01-08,Standard Class,Corporate,BO-11350,1445,0
CA-2021-105256,2021-05-20,2021-05-20,Same Day,Consumer,JK-15730,1170,0
CA-2021-105263,2021-08-06,2021-08-11,Standard Class,Consumer,LM-17065,1020,0
CA-2021-105277,2021-12-04,2021-12-08,Standard Class,Consumer,LM-17065,1118,0
CA-2021-105284,2021-11-24,2021-12-01,Standard Class,Home Office,MG-17650,1010,0
CA-2021-105291,2021-10-30,2021-11-04,Standard Class,Consumer,SP-20920,1598,1
CA-2021-105354,2021-12-02,2021-12-06,Standard Class,Corporate,PW-19030,1577,0
CA-2021-105459,2021-08-12,2021-08-17,Second Class,Consumer,NP-18700,1020,0
CA-2021-105473,2021-04-16,2021-04-18,Second Class,Consumer,BM-11785,1004,0
CA-2021-105494,2021-11-10,2021-11-12,First Class,Corporate,PC-18745,1008,0
CA-2021-105585,2021-08-26,2021-08-27,First Class,Consumer,RF-19735,1049,1
CA-2021-105662,2021-05-05,2021-05-09,Standard Class,Home Office,RB-19465,1366,0
CA-2021-105732,2021-09-13,2021-09-18,Standard Class,Consumer,AG-10270,1172,0
CA-2021-105746,2021-12-30,2022-01-01,First Class,Consumer,BD-11605,1181,0
CA-2021-105753,2021-10-20,2021-10-26,Standard Class,Home Office,LC-16960,1085,0
CA-2021-105760,2021-06-19,2021-06-20,First Class,Corporate,KC-16255,1008,0
CA-2021-105781,2021-02-16,2021-02-20,Standard Class,Consumer,JF-15565,1020,0
CA-2021-105816,2021-12-11,2021-12-17,Standard Class,Corporate,JM-15265,1020,0
CA-2021-105900,2021-09-17,2021-09-23,Standard Class,Corporate,BS-11590,1117,0
CA-2021-105963,2021-11-15,2021-11-22,Standard Class,Corporate,SC-20770,1001,0
CA-2021-106075,2021-09-18,2021-09-23,Standard Class,Consumer,HM-14980,1020,0
CA-2021-106243,2021-09-30,2021-10-04,Standard Class,Consumer,GM-14680,1020,0
CA-2021-106278,2021-09-02,2021-09-05,Second Class,Consumer,BM-11140,1102,0
CA-2021-106306,2021-03-08,2021-03-08,Same Day,Consumer,PG-18820,1249,0
CA-2021-106341,2021-10-20,2021-10-23,First Class,Consumer,LF-17185,1046,0
CA-2021-106383,2021-03-19,2021-03-21,Second Class,Consumer,BT-11440,1341,0
CA-2021-106397,2021-07-07,2021-07-13,Standard Class,Consumer,MJ-17740,1011,0
CA-2021-106460,2021-02-19,2021-02-22,Second Class,Consumer,GT-14710,1008,0
CA-2021-106530,2021-05-08,2021-05-08,Same Day,Consumer,CL-12565,1153,0
CA-2021-106558,2021-01-17,2021-01-21,Standard Class,Corporate,DL-13495,1095,0
CA-2021-106621,2021-09-29,2021-10-01,Second Class,Corporate,DM-12955,1483,0
CA-2021-106656,2021-09-23,2021-09-26,First Class,Corporate,DV-13045,1073,0
CA-2021-106894,2021-02-07,2021-02-07,Same Day,Consumer,CA-12265,1024,0
CA-2021-106915,2021-11-26,2021-12-02,Standard Class,Consumer,GA-14515,1267,0
CA-2021-106950,2021-09-02,2021-09-06,Standard Class,Consumer,JE-15715,1035,1
CA-2021-107104,2021-11-26,2021-11-30,Standard Class,Consumer,MS-17365,1001,0
CA-2021-107146,2021-06-17,2021-06-19,First Class,Consumer,LC-16885,1565,0
CA-2021-107202,2021-05-21,2021-05-28,Standard Class,Corporate,LC-16930,1356,0
CA-2021-107216,2021-06-14,2021-06-17,First Class,Home Office,PV-18985,1008,0
CA-2021-107328,2021-08-08,2021-08-15,Standard Class,Home Office,CA-12055,1001,0
CA-2021-107475,2021-06-07,2021-06-11,Standard Class,Home Office,RS-19870,1010,0
CA-2021-107615,2021-03-22,2021-03-25,First Class,Corporate,RB-19645,1256,0
CA-2021-107783,2021-07-28,2021-07-29,First Class,Consumer,OT-18730,1501,0
CA-2021-107790,2021-11-20,2021-11-24,Standard Class,Consumer,EH-13990,1012,0
CA-2021-108056,2021-09-29,2021-10-03,Standard Class,Corporate,ES-14080,1302,0
CA-2021-108105,2021-02-16,2021-02-23,Standard Class,Consumer,GW-14605,1000,0
CA-2021-108196,2021-11-25,2021-12-02,Standard Class,Consumer,CS-12505,1375,0
CA-2021-108210,2021-05-30,2021-05-31,Same Day,Consumer,AT-10735,1012,0
CA-2021-108224,2021-05-14,2021-05-14,Same Day,Corporate,TH-21235,1483,0
CA-2021-108350,2021-06-06,2021-06-09,Second Class,Corporate,SC-20230,1094,0
CA-2021-108364,2021-12-19,2021-12-24,Standard Class,Corporate,BP-11050,1022,0
CA-2021-108434,2021-12-05,2021-12-07,Second Class,Consumer,JG-15160,1020,0
CA-2021-108567,2021-05-20,2021-05-24,Standard Class,Consumer,DB-13210,1426,0
CA-2021-108581,2021-06-20,2021-06-26,Standard Class,Corporate,EA-14035,1269,0
CA-2021-108616,2021-09-29,2021-10-03,Standard Class,Consumer,JK-15730,1245,0
CA-2021-108630,2021-11-18,2021-11-18,Same Day,Consumer,BE-11410,1120,0
CA-2021-108644,2021-09-30,2021-10-03,First Class,Consumer,SJ-20215,1099,0
CA-2021-108735,2021-04-17,2021-04-21,Standard Class,Consumer,JM-15535,1440,0
CA-2021-108868,2021-09-08,2021-09-12,Standard Class,Corporate,KB-16585,1062,0
CA-2021-108875,2021-09-24,2021-10-01,Standard Class,Home Office,CL-12700,1034,0
CA-2021-108882,2021-01-09,2021-01-15,Standard Class,Corporate,LA-16780,1226,0
CA-2021-108959,2021-03-10,2021-03-14,Second Class,Corporate,MH-17785,1249,0
CA-2021-108987,2021-09-08,2021-09-10,Second Class,Consumer,AG-10675,1012,0
CA-2021-109057,2021-04-22,2021-04-27,Standard Class,Home Office,TT-21460,1150,0
CA-2021-109176,2021-05-09,2021-05-15,Standard Class,Consumer,JW-16075,1010,0
CA-2021-109344,2021-02-08,2021-02-11,Second Class,Home Office,CH-12070,1287,0
CA-2021-109365,2021-11-03,2021-11-08,Standard Class,Consumer,XP-21865,1001,0
CA-2021-109400,2021-05-02,2021-05-06,Standard Class,Consumer,NR-18550,1122,0
CA-2021-109407,2021-01-24,2021-01-26,Second Class,Corporate,HG-14965,1225,0
CA-2021-109652,2021-04-10,2021-04-15,Standard Class,Corporate,QJ-19255,1022,0
CA-2021-109666,2021-04-19,2021-04-26,Standard Class,Consumer,KM-16720,1020,0
CA-2021-109722,2021-12-05,2021-12-07,Second Class,Consumer,TP-21130,1493,0
CA-2021-109743,2021-09-22,2021-09-29,Standard Class,Corporate,SH-19975,1270,0
CA-2021-109806,2021-09-17,2021-09-22,Standard Class,Corporate,JS-15685,1001,1
CA-2021-109820,2021-11-20,2021-11-22,First Class,Consumer,AG-10390,1078,0
CA-2021-109827,2021-12-25,2022-01-01,Standard Class,Corporate,LW-16825,1042,0
CA-2021-109869,2021-04-22,2021-04-29,Standard Class,Home Office,TN-21040,1042,1
CA-2021-109911,2021-05-12,2021-05-16,Standard Class,Corporate,VG-21805,1194,0
CA-2021-109925,2021-11-06,2021-11-10,Second Class,Consumer,IM-15070,1073,0
CA-2021-109953,2021-07-14,2021-07-18,Standard Class,Consumer,RB-19360,1008,0
CA-2021-110009,2021-09-08,2021-09-13,Standard Class,Consumer,TR-21325,1004,0
CA-2021-110023,2021-09-09,2021-09-11,First Class,Consumer,TS-21610,1020,0
CA-2021-110044,2021-06-28,2021-07-02,Second Class,Consumer,RF-19735,1022,0
CA-2021-110086,2021-09-18,2021-09-22,Standard Class,Consumer,BD-11320,1405,0
CA-2021-110254,2021-08-04,2021-08-08,Standard Class,Home Office,ML-17755,1276,0
CA-2021-110366,2021-09-05,2021-09-07,Second Class,Corporate,JD-15895,1010,0
CA-2021-110492,2021-02-12,2021-02-14,First Class,Consumer,JS-15880,1129,0
CA-2021-110499,2021-04-07,2021-04-09,First Class,Corporate,YC-21895,1008,0
CA-2021-110730,2021-09-23,2021-09-26,Second Class,Corporate,CM-11815,1004,0
CA-2021-110772,2021-11-20,2021-11-24,Second Class,Home Office,NZ-18565,1038,0
CA-2021-110898,2021-03-06,2021-03-12,Standard Class,Consumer,LC-16870,1022,0
CA-2021-110975,2021-12-25,2021-12-30,Standard Class,Corporate,DB-12970,1020,0
CA-2021-110982,2021-06-05,2021-06-07,First Class,Consumer,CK-12205,1071,0
CA-2021-111010,2021-01-22,2021-01-28,Standard Class,Consumer,PG-18895,1077,0
CA-2021-111115,2021-07-25,2021-07-27,Second Class,Consumer,LB-16735,1001,0
CA-2021-111143,2021-11-19,2021-11-22,First Class,Corporate,TT-21265,1277,0
CA-2021-111213,2021-04-01,2021-04-05,Standard Class,Consumer,FP-14320,1020,0
CA-2021-111283,2021-02-28,2021-03-04,Standard Class,Consumer,LC-16870,1046,0
CA-2021-111318,2021-07-23,2021-07-26,First Class,Consumer,IL-15100,1012,0
CA-2021-111409,2021-09-18,2021-09-22,Standard Class,Consumer,PO-18850,1116,0
CA-2021-111416,2021-09-17,2021-09-22,Standard Class,Consumer,LW-17215,1020,0
CA-2021-111493,2021-10-21,2021-10-22,First Class,Consumer,CM-12160,1281,0
CA-2021-111605,2021-12-27,2022-01-02,Standard Class,Consumer,JW-15955,1152,0
CA-2021-111682,2021-06-17,2021-06-18,First Class,Consumer,TB-21055,1021,1
CA-2021-111696,2021-05-08,2021-05-10,First Class,Consumer,TB-21625,1001,0
CA-2021-111794,2021-10-01,2021-10-01,Same Day,Consumer,HG-15025,1122,0
CA-2021-111913,2021-08-04,2021-08-06,Second Class,Corporate,LC-16930,1351,0
CA-2021-111941,2021-12-25,2021-12-28,Second Class,Consumer,BD-11620,1020,0
CA-2021-111976,2021-03-08,2021-03-12,Standard Class,Consumer,BD-11620,1010,0
CA-2021-112025,2021-07-30,2021-08-04,Standard Class,Home Office,LS-16975,1012,0
CA-2021-112060,2021-12-04,2021-12-09,Standard Class,Consumer,KT-16465,1008,0
CA-2021-112102,2021-04-12,2021-04-16,Standard Class,Consumer,BD-11605,1024,0
CA-2021-112109,2021-07-08,2021-07-12,Standard Class,Consumer,JE-15715,1305,0
CA-2021-112123,2021-03-03,2021-03-08,Standard Class,Consumer,BH-11710,1258,1
CA-2021-112256,2021-07-23,2021-07-28,Standard Class,Consumer,CK-12205,1450,0
CA-2021-112277,2021-09-10,2021-09-15,Standard Class,Corporate,SC-20695,1002,0
CA-2021-112340,2021-10-21,2021-10-27,Standard Class,Consumer,NM-18520,1189,1
CA-2021-112382,2021-05-09,2021-05-13,Standard Class,Consumer,MB-18085,1012,0
CA-2021-112389,2021-10-29,2021-11-02,Standard Class,Corporate,JM-15655,1261,0
CA-2021-112578,2021-12-29,2022-01-02,Standard Class,Consumer,FO-14305,1351,0
CA-2021-112585,2021-07-30,2021-08-02,First Class,Corporate,RW-19630,1008,0
CA-2021-112669,2021-04-14,2021-04-14,Same Day,Consumer,KT-16465,1249,0
CA-2021-112676,2021-05-05,2021-05-08,First Class,Corporate,PJ-18835,1091,0
CA-2021-112697,2021-12-18,2021-12-20,Second Class,Corporate,AH-10195,1080,0
CA-2021-112739,2021-09-02,2021-09-07,Second Class,Home Office,RD-19810,1012,0
CA-2021-112830,2021-06-06,2021-06-10,Standard Class,Consumer,LP-17095,1296,0
CA-2021-112893,2021-09-09,2021-09-13,Second Class,Consumer,AT-10735,1324,0
CA-2021-112942,2021-02-13,2021-02-18,Standard Class,Home Office,RD-19810,1001,0
CA-2021-113061,2021-04-22,2021-04-26,Standard Class,Home Office,EL-13735,1200,0
CA-2021-113082,2021-09-12,2021-09-16,Standard Class,Corporate,MC-17590,1522,0
CA-2021-113096,2021-09-02,2021-09-04,First Class,Home Office,SZ-20035,1008,0
CA-2021-113117,2021-08-16,2021-08-22,Standard Class,Consumer,JP-15520,1566,0
CA-2021-113138,2021-11-19,2021-11-25,Standard Class,Home Office,NP-18685,1250,0
CA-2021-113236,2021-05-26,2021-05-29,Second Class,Corporate,CP-12085,1544,0
CA-2021-113243,2021-06-10,2021-06-15,Standard Class,Consumer,OT-18730,1001,0
CA-2021-113292,2021-03-18,2021-03-20,Second Class,Consumer,DB-13060,1069,0
CA-2021-113341,2021-11-25,2021-11-29,Standard Class,Consumer,MH-17455,1001,1
CA-2021-113390,2021-10-11,2021-10-15,Standard Class,Consumer,EP-13915,1022,0
CA-2021-113425,2021-11-21,2021-11-21,Same Day,Home Office,JK-16120,1020,0
CA-2021-113516,2021-09-08,2021-09-10,Second Class,Home Office,VM-21685,1168,0
CA-2021-113551,2021-08-18,2021-08-20,First Class,Consumer,NF-18385,1437,0
CA-2021-113600,2021-12-15,2021-12-17,Second Class,Consumer,SH-20395,1216,0
CA-2021-113607,2021-10-14,2021-10-18,Standard Class,Corporate,PW-19030,1020,0
CA-2021-113621,2021-12-01,2021-12-05,Standard Class,Consumer,JE-15745,1221,0
CA-2021-113656,2021-01-23,2021-01-29,Standard Class,Consumer,CB-12415,1001,0
CA-2021-113726,2021-11-24,2021-12-01,Standard Class,Home Office,SC-20680,1004,0
CA-2021-113733,2021-12-08,2021-12-12,Standard Class,Consumer,LH-16900,1227,0
CA-2021-113747,2021-05-28,2021-06-04,Standard Class,Consumer,VD-21670,1112,0
CA-2021-113803,2021-03-24,2021-03-26,First Class,Corporate,VG-21805,1211,0
CA-2021-113817,2021-11-07,2021-11-11,Standard Class,Consumer,MJ-17740,1004,0
CA-2021-113831,2021-05-30,2021-06-03,Standard Class,Corporate,AH-10690,1024,0
CA-2021-113845,2021-11-20,2021-11-25,Standard Class,Corporate,FA-14230,1387,0
CA-2021-113978,2021-09-25,2021-09-29,Standard Class,Consumer,TS-21505,1153,0
CA-2021-114104,2021-11-20,2021-11-24,Standard Class,Consumer,NP-18670,1050,0
CA-2021-114209,2021-05-21,2021-05-26,Standard Class,Corporate,AS-10285,1062,0
CA-2021-114307,2021-07-22,2021-07-26,Standard Class,Corporate,MF-17665,1183,1
CA-2021-114405,2021-04-07,2021-04-12,Standard Class,Consumer,AS-10240,1010,0
CA-2021-114482,2021-11-21,2021-11-25,Second Class,Corporate,DM-13345,1167,0
CA-2021-114489,2021-12-05,2021-12-09,Standard Class,Corporate,JE-16165,1047,0
CA-2021-114538,2021-12-26,2021-12-27,First Class,Consumer,RC-19825,1081,0
CA-2021-114601,2021-08-26,2021-09-02,Standard Class,Consumer,AA-10480,1068,0
CA-2021-114713,2021-07-07,2021-07-12,Standard Class,Corporate,SC-20695,1161,0
CA-2021-114727,2021-07-18,2021-07-24,Standard Class,Corporate,LS-16945,1061,1
