productID,name,sub-category,category
EU-OFF-SU-10003115,"Acme Scissors, Serrated",Supplies,Office Supplies
EU-OFF-SU-10003130,"Acme Trimmer, Serrated",Supplies,Office Supplies
EU-OFF-SU-10003160,"Acme Ruler, High Speed",Supplies,Office Supplies
EU-OFF-SU-10003173,"Acme Ruler, Serrated",Supplies,Office Supplies
EU-OFF-SU-10003209,"Elite Scissors, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10003211,"Acme Ruler, Steel",Supplies,Office Supplies
EU-OFF-SU-10003229,"Stiletto Trimmer, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10003234,"Acme Box Cutter, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10003252,"Fiskars Trimmer, Steel",Supplies,Office Supplies
EU-OFF-SU-10003267,"Stiletto Scissors, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10003277,"Elite Ruler, Serrated",Supplies,Office Supplies
EU-OFF-SU-10003343,"Kleencut Shears, Steel",Supplies,Office Supplies
EU-OFF-SU-10003357,"Fiskars Shears, Steel",Supplies,Office Supplies
EU-OFF-SU-10003456,"Elite Letter Opener, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10003509,"Stiletto Ruler, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10003511,"Kleencut Ruler, High Speed",Supplies,Office Supplies
EU-OFF-SU-10003535,"Elite Box Cutter, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10003540,"Acme Shears, Serrated",Supplies,Office Supplies
EU-OFF-SU-10003556,"Fiskars Trimmer, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10003624,"Stiletto Scissors, High Speed",Supplies,Office Supplies
EU-OFF-SU-10003629,"Fiskars Ruler, Steel",Supplies,Office Supplies
EU-OFF-SU-10003632,"Acme Letter Opener, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10003697,"Elite Scissors, High Speed",Supplies,Office Supplies
EU-OFF-SU-10003739,"Elite Box Cutter, Steel",Supplies,Office Supplies
EU-OFF-SU-10003758,"Fiskars Scissors, High Speed",Supplies,Office Supplies
EU-OFF-SU-10003804,"Kleencut Shears, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10003866,"Acme Ruler, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10003907,"Stiletto Letter Opener, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10003924,"Elite Trimmer, Steel",Supplies,Office Supplies
EU-OFF-SU-10003951,"Elite Shears, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10004087,"Elite Scissors, Steel",Supplies,Office Supplies
EU-OFF-SU-10004230,"Kleencut Scissors, Serrated",Supplies,Office Supplies
EU-OFF-SU-10004244,"Elite Letter Opener, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10004279,"Kleencut Shears, Serrated",Supplies,Office Supplies
EU-OFF-SU-10004283,"Elite Shears, Steel",Supplies,Office Supplies
EU-OFF-SU-10004299,"Stiletto Trimmer, High Speed",Supplies,Office Supplies
EU-OFF-SU-10004435,"Stiletto Shears, Serrated",Supplies,Office Supplies
EU-OFF-SU-10004446,"Acme Scissors, Steel",Supplies,Office Supplies
EU-OFF-SU-10004452,"Elite Ruler, Steel",Supplies,Office Supplies
EU-OFF-SU-10004496,"Kleencut Scissors, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10004524,"Kleencut Box Cutter, High Speed",Supplies,Office Supplies
EU-OFF-SU-10004627,"Stiletto Box Cutter, High Speed",Supplies,Office Supplies
EU-OFF-SU-10004650,"Acme Scissors, High Speed",Supplies,Office Supplies
EU-OFF-SU-10004691,"Fiskars Scissors, Serrated",Supplies,Office Supplies
EU-OFF-SU-10004818,"Stiletto Trimmer, Steel",Supplies,Office Supplies
EU-OFF-SU-10004822,"Acme Letter Opener, Serrated",Supplies,Office Supplies
EU-OFF-SU-10004888,"Stiletto Shears, Steel",Supplies,Office Supplies
EU-OFF-SU-10004902,"Fiskars Ruler, Easy Grip",Supplies,Office Supplies
EU-OFF-SU-10004911,"Acme Shears, High Speed",Supplies,Office Supplies
EU-OFF-SU-10004980,"Acme Trimmer, Steel",Supplies,Office Supplies
EU-TEC-AC-10000007,"SanDisk Router, USB",Accessories,Technology
EU-TEC-AC-10000089,"SanDisk Router, Bluetooth",Accessories,Technology
EU-TEC-AC-10000097,"Memorex Keyboard, Bluetooth",Accessories,Technology
EU-TEC-AC-10000140,"Enermax Numeric Keypad, Bluetooth",Accessories,Technology
EU-TEC-AC-10000170,"Memorex Keyboard, Programmable",Accessories,Technology
EU-TEC-AC-10000254,"Enermax Flash Drive, Bluetooth",Accessories,Technology
EU-TEC-AC-10000394,"Belkin Numeric Keypad, Bluetooth",Accessories,Technology
EU-TEC-AC-10000397,"Enermax Mouse, USB",Accessories,Technology
EU-TEC-AC-10000422,"Belkin Numeric Keypad, Bluetooth",Accessories,Technology
EU-TEC-AC-10000450,"Enermax Keyboard, USB",Accessories,Technology
EU-TEC-AC-10000494,"Logitech Numeric Keypad, USB",Accessories,Technology
EU-TEC-AC-10000510,"SanDisk Flash Drive, Bluetooth",Accessories,Technology
EU-TEC-AC-10000512,"Enermax Keyboard, Bluetooth",Accessories,Technology
EU-TEC-AC-10000530,"Logitech Memory Card, Bluetooth",Accessories,Technology
EU-TEC-AC-10000657,"Enermax Memory Card, Bluetooth",Accessories,Technology
EU-TEC-AC-10000712,"Enermax Router, Programmable",Accessories,Technology
EU-TEC-AC-10000815,"Enermax Flash Drive, Erganomic",Accessories,Technology
EU-TEC-AC-10000827,"SanDisk Keyboard, Programmable",Accessories,Technology
EU-TEC-AC-10000863,"Enermax Numeric Keypad, Erganomic",Accessories,Technology
EU-TEC-AC-10000929,"Belkin Mouse, Bluetooth",Accessories,Technology
EU-TEC-AC-10001002,"SanDisk Memory Card, USB",Accessories,Technology
EU-TEC-AC-10001030,"Memorex Flash Drive, Erganomic",Accessories,Technology
EU-TEC-AC-10001032,"Enermax Numeric Keypad, Bluetooth",Accessories,Technology
EU-TEC-AC-10001056,"Belkin Router, USB",Accessories,Technology
EU-TEC-AC-10001089,"Enermax Keyboard, Erganomic",Accessories,Technology
EU-TEC-AC-10001100,"Logitech Router, Bluetooth",Accessories,Technology
EU-TEC-AC-10001187,"Memorex Keyboard, USB",Accessories,Technology
EU-TEC-AC-10001226,"Enermax Mouse, Programmable",Accessories,Technology
EU-TEC-AC-10001243,"Enermax Mouse, Bluetooth",Accessories,Technology
EU-TEC-AC-10001251,"Belkin Numeric Keypad, Erganomic",Accessories,Technology
EU-TEC-AC-10001258,"Belkin Router, Erganomic",Accessories,Technology
EU-TEC-AC-10001402,"Memorex Numeric Keypad, Bluetooth",Accessories,Technology
EU-TEC-AC-10001441,"SanDisk Mouse, Erganomic",Accessories,Technology
EU-TEC-AC-10001486,"Belkin Flash Drive, Programmable",Accessories,Technology
EU-TEC-AC-10001564,"Logitech Numeric Keypad, Erganomic",Accessories,Technology
EU-TEC-AC-10001566,"Logitech Router, Erganomic",Accessories,Technology
EU-TEC-AC-10001636,"Belkin Mouse, Erganomic",Accessories,Technology
EU-TEC-AC-10001660,"Enermax Flash Drive, USB",Accessories,Technology
EU-TEC-AC-10001666,"Memorex Numeric Keypad, Erganomic",Accessories,Technology
EU-TEC-AC-10001791,"Memorex Mouse, Programmable",Accessories,Technology
EU-TEC-AC-10001904,"Logitech Mouse, Bluetooth",Accessories,Technology
EU-TEC-AC-10001942,"Memorex Flash Drive, Programmable",Accessories,Technology
EU-TEC-AC-10001949,"Enermax Router, Bluetooth",Accessories,Technology
EU-TEC-AC-10002017,"Belkin Memory Card, Erganomic",Accessories,Technology
EU-TEC-AC-10002122,"Belkin Keyboard, Erganomic",Accessories,Technology
EU-TEC-AC-10002158,"Enermax Memory Card, Erganomic",Accessories,Technology
EU-TEC-AC-10002204,"Belkin Flash Drive, Erganomic",Accessories,Technology
EU-TEC-AC-10002218,"Memorex Keyboard, Erganomic",Accessories,Technology
EU-TEC-AC-10002263,"SanDisk Memory Card, Bluetooth",Accessories,Technology
EU-TEC-AC-10002289,"SanDisk Numeric Keypad, Erganomic",Accessories,Technology
EU-TEC-AC-10002322,"Memorex Memory Card, Bluetooth",Accessories,Technology
EU-TEC-AC-10002348,"Enermax Memory Card, USB",Accessories,Technology
EU-TEC-AC-10002363,"Logitech Keyboard, USB",Accessories,Technology
EU-TEC-AC-10002530,"Memorex Numeric Keypad, USB",Accessories,Technology
EU-TEC-AC-10002581,"SanDisk Flash Drive, Erganomic",Accessories,Technology
EU-TEC-AC-10002670,"Logitech Mouse, Erganomic",Accessories,Technology
EU-TEC-AC-10002738,"Belkin Memory Card, Programmable",Accessories,Technology
EU-TEC-AC-10002844,"SanDisk Flash Drive, USB",Accessories,Technology
EU-TEC-AC-10002883,"Belkin Flash Drive, USB",Accessories,Technology
EU-TEC-AC-10002900,"Belkin Mouse, Programmable",Accessories,Technology
EU-TEC-AC-10002901,"Memorex Mouse, Bluetooth",Accessories,Technology
EU-TEC-AC-10003052,"SanDisk Mouse, Programmable",Accessories,Technology
EU-TEC-AC-10003063,"Memorex Memory Card, Programmable",Accessories,Technology
EU-TEC-AC-10003080,"Logitech Memory Card, USB",Accessories,Technology
EU-TEC-AC-10003103,"SanDisk Keyboard, Erganomic",Accessories,Technology
EU-TEC-AC-10003172,"Memorex Numeric Keypad, Bluetooth",Accessories,Technology
EU-TEC-AC-10003265,"Belkin Router, Bluetooth",Accessories,Technology
EU-TEC-AC-10003327,"Logitech Keyboard, Erganomic",Accessories,Technology
EU-TEC-AC-10003334,"Logitech Numeric Keypad, Programmable",Accessories,Technology
EU-TEC-AC-10003335,"SanDisk Memory Card, Erganomic",Accessories,Technology
EU-TEC-AC-10003343,"Logitech Flash Drive, Erganomic",Accessories,Technology
EU-TEC-AC-10003403,"Enermax Router, USB",Accessories,Technology
EU-TEC-AC-10003415,"SanDisk Router, Erganomic",Accessories,Technology
EU-TEC-AC-10003417,"SanDisk Memory Card, Programmable",Accessories,Technology
EU-TEC-AC-10003463,"Enermax Numeric Keypad, USB",Accessories,Technology
EU-TEC-AC-10003487,"Enermax Mouse, Erganomic",Accessories,Technology
EU-TEC-AC-10003506,"Enermax Router, Erganomic",Accessories,Technology
EU-TEC-AC-10003518,"Logitech Router, USB",Accessories,Technology
EU-TEC-AC-10003533,"SanDisk Mouse, Bluetooth",Accessories,Technology
EU-TEC-AC-10003554,"Belkin Numeric Keypad, USB",Accessories,Technology
EU-TEC-AC-10003577,"Memorex Router, USB",Accessories,Technology
EU-TEC-AC-10003611,"Memorex Mouse, USB",Accessories,Technology
EU-TEC-AC-10003666,"Memorex Router, Bluetooth",Accessories,Technology
EU-TEC-AC-10003711,"Memorex Mouse, Erganomic",Accessories,Technology
EU-TEC-AC-10003763,"Logitech Mouse, Programmable",Accessories,Technology
EU-TEC-AC-10003814,"Belkin Router, Programmable",Accessories,Technology
EU-TEC-AC-10003904,"SanDisk Keyboard, USB",Accessories,Technology
EU-TEC-AC-10003920,"Belkin Keyboard, Bluetooth",Accessories,Technology
EU-TEC-AC-10003947,"SanDisk Keyboard, Bluetooth",Accessories,Technology
EU-TEC-AC-10004054,"Memorex Memory Card, Erganomic",Accessories,Technology
EU-TEC-AC-10004068,"Memorex Memory Card, USB",Accessories,Technology
EU-TEC-AC-10004070,"Memorex Router, Programmable",Accessories,Technology
EU-TEC-AC-10004102,"SanDisk Mouse, USB",Accessories,Technology
EU-TEC-AC-10004117,"Logitech Flash Drive, Programmable",Accessories,Technology
EU-TEC-AC-10004144,"SanDisk Numeric Keypad, Bluetooth",Accessories,Technology
EU-TEC-AC-10004203,"Logitech Flash Drive, Bluetooth",Accessories,Technology
EU-TEC-AC-10004221,"Logitech Memory Card, Programmable",Accessories,Technology
EU-TEC-AC-10004269,"Belkin Memory Card, USB",Accessories,Technology
EU-TEC-AC-10004317,"SanDisk Numeric Keypad, USB",Accessories,Technology
EU-TEC-AC-10004341,"Belkin Mouse, USB",Accessories,Technology
EU-TEC-AC-10004379,"SanDisk Flash Drive, Programmable",Accessories,Technology
EU-TEC-AC-10004508,"SanDisk Numeric Keypad, Bluetooth",Accessories,Technology
EU-TEC-AC-10004520,"Memorex Flash Drive, Bluetooth",Accessories,Technology
EU-TEC-AC-10004556,"Enermax Memory Card, Programmable",Accessories,Technology
EU-TEC-AC-10004557,"Logitech Mouse, USB",Accessories,Technology
EU-TEC-AC-10004571,"Logitech Router, Programmable",Accessories,Technology
EU-TEC-AC-10004586,"Belkin Flash Drive, Bluetooth",Accessories,Technology
EU-TEC-AC-10004679,"Enermax Flash Drive, Programmable",Accessories,Technology
EU-TEC-AC-10004704,"Logitech Numeric Keypad, Bluetooth",Accessories,Technology
EU-TEC-AC-10004709,"Logitech Flash Drive, USB",Accessories,Technology
EU-TEC-AC-10004753,"Logitech Memory Card, Erganomic",Accessories,Technology
EU-TEC-AC-10004791,"Belkin Keyboard, USB",Accessories,Technology
EU-TEC-AC-10004808,"Memorex Router, Erganomic",Accessories,Technology
EU-TEC-AC-10004811,"Memorex Flash Drive, USB",Accessories,Technology
EU-TEC-AC-10004849,"SanDisk Router, Programmable",Accessories,Technology
EU-TEC-AC-10004880,"Logitech Keyboard, Programmable",Accessories,Technology
EU-TEC-AC-10004883,"Enermax Keyboard, Programmable",Accessories,Technology
EU-TEC-AC-10004997,"Belkin Memory Card, Bluetooth",Accessories,Technology
EU-TEC-CO-10000011,"HP Personal Copier, High-Speed",Copiers,Technology
EU-TEC-CO-10000013,"Brother Fax Machine, Laser",Copiers,Technology
EU-TEC-CO-10000070,"Hewlett Copy Machine, High-Speed",Copiers,Technology
EU-TEC-CO-10000082,"Canon Fax and Copier, Digital",Copiers,Technology
EU-TEC-CO-10000119,"HP Fax Machine, Color",Copiers,Technology
EU-TEC-CO-10000178,"Hewlett Ink, Laser",Copiers,Technology
EU-TEC-CO-10000228,"Hewlett Personal Copier, Laser",Copiers,Technology
EU-TEC-CO-10000263,"Hewlett Fax Machine, Digital",Copiers,Technology
EU-TEC-CO-10000270,"Hewlett Fax Machine, High-Speed",Copiers,Technology
EU-TEC-CO-10000279,"Hewlett Personal Copier, High-Speed",Copiers,Technology
EU-TEC-CO-10000338,"Hewlett Fax and Copier, High-Speed",Copiers,Technology
EU-TEC-CO-10000405,"Canon Fax Machine, Digital",Copiers,Technology
EU-TEC-CO-10000407,"HP Copy Machine, Color",Copiers,Technology
EU-TEC-CO-10000500,"Canon Fax and Copier, High-Speed",Copiers,Technology
EU-TEC-CO-10000556,"HP Wireless Fax, Laser",Copiers,Technology
EU-TEC-CO-10000620,"Brother Wireless Fax, Digital",Copiers,Technology
EU-TEC-CO-10000660,"Hewlett Copy Machine, Color",Copiers,Technology
EU-TEC-CO-10000775,"Sharp Fax and Copier, Laser",Copiers,Technology
EU-TEC-CO-10000777,"Brother Personal Copier, Laser",Copiers,Technology
EU-TEC-CO-10000854,"Canon Personal Copier, Color",Copiers,Technology
EU-TEC-CO-10000967,"HP Fax Machine, Laser",Copiers,Technology
EU-TEC-CO-10001008,"Canon Fax and Copier, Laser",Copiers,Technology
EU-TEC-CO-10001142,"Brother Ink, Digital",Copiers,Technology
EU-TEC-CO-10001145,"Canon Personal Copier, Digital",Copiers,Technology
EU-TEC-CO-10001162,"Canon Wireless Fax, Laser",Copiers,Technology
EU-TEC-CO-10001191,"Sharp Wireless Fax, High-Speed",Copiers,Technology
EU-TEC-CO-10001192,"HP Personal Copier, Digital",Copiers,Technology
EU-TEC-CO-10001342,"HP Wireless Fax, Digital",Copiers,Technology
EU-TEC-CO-10001375,"Brother Copy Machine, Color",Copiers,Technology
EU-TEC-CO-10001413,"Hewlett Wireless Fax, High-Speed",Copiers,Technology
EU-TEC-CO-10001425,"HP Personal Copier, Color",Copiers,Technology
EU-TEC-CO-10001487,"Canon Ink, Digital",Copiers,Technology
EU-TEC-CO-10001523,"HP Copy Machine, High-Speed",Copiers,Technology
EU-TEC-CO-10001567,"Brother Copy Machine, Laser",Copiers,Technology
EU-TEC-CO-10001596,"Brother Wireless Fax, Color",Copiers,Technology
EU-TEC-CO-10001628,"Sharp Personal Copier, Digital",Copiers,Technology
EU-TEC-CO-10001629,"Sharp Copy Machine, Color",Copiers,Technology
EU-TEC-CO-10001633,"Sharp Fax Machine, High-Speed",Copiers,Technology
EU-TEC-CO-10001678,"Brother Fax Machine, Digital",Copiers,Technology
EU-TEC-CO-10001795,"Sharp Personal Copier, High-Speed",Copiers,Technology
EU-TEC-CO-10001831,"Sharp Personal Copier, Laser",Copiers,Technology
EU-TEC-CO-10001839,"Hewlett Fax and Copier, Laser",Copiers,Technology
EU-TEC-CO-10001894,"Sharp Copy Machine, High-Speed",Copiers,Technology
EU-TEC-CO-10001926,"Hewlett Wireless Fax, Laser",Copiers,Technology
EU-TEC-CO-10001952,"Hewlett Personal Copier, Digital",Copiers,Technology
EU-TEC-CO-10002043,"Canon Wireless Fax, Digital",Copiers,Technology
EU-TEC-CO-10002055,"Hewlett Ink, Digital",Copiers,Technology
EU-TEC-CO-10002083,"HP Fax and Copier, High-Speed",Copiers,Technology
EU-TEC-CO-10002157,"Canon Fax Machine, Laser",Copiers,Technology
EU-TEC-CO-10002174,"HP Copy Machine, Laser",Copiers,Technology
EU-TEC-CO-10002232,"HP Ink, Laser",Copiers,Technology
EU-TEC-CO-10002240,"Canon Copy Machine, High-Speed",Copiers,Technology
EU-TEC-CO-10002242,"Brother Fax and Copier, Color",Copiers,Technology
EU-TEC-CO-10002244,"Sharp Ink, Laser",Copiers,Technology
EU-TEC-CO-10002269,"Brother Ink, Color",Copiers,Technology
EU-TEC-CO-10002284,"Hewlett Copy Machine, Color",Copiers,Technology
EU-TEC-CO-10002323,"Brother Copy Machine, Color",Copiers,Technology
EU-TEC-CO-10002326,"Canon Copy Machine, Color",Copiers,Technology
EU-TEC-CO-10002423,"Canon Personal Copier, High-Speed",Copiers,Technology
EU-TEC-CO-10002466,"Brother Personal Copier, High-Speed",Copiers,Technology
EU-TEC-CO-10002550,"Sharp Ink, Digital",Copiers,Technology
EU-TEC-CO-10002583,"Canon Fax and Copier, Color",Copiers,Technology
EU-TEC-CO-10002601,"Brother Fax and Copier, Digital",Copiers,Technology
EU-TEC-CO-10002659,"Sharp Fax Machine, Color",Copiers,Technology
EU-TEC-CO-10002663,"Sharp Wireless Fax, Laser",Copiers,Technology
EU-TEC-CO-10002673,"Brother Fax and Copier, Laser",Copiers,Technology
EU-TEC-CO-10002686,"Hewlett Fax Machine, Laser",Copiers,Technology
EU-TEC-CO-10002769,"HP Fax Machine, Digital",Copiers,Technology
EU-TEC-CO-10002796,"Canon Wireless Fax, Color",Copiers,Technology
EU-TEC-CO-10002817,"Sharp Fax and Copier, Digital",Copiers,Technology
EU-TEC-CO-10002857,"Sharp Fax and Copier, Color",Copiers,Technology
EU-TEC-CO-10002872,"Canon Ink, Color",Copiers,Technology
EU-TEC-CO-10002916,"Hewlett Ink, Color",Copiers,Technology
EU-TEC-CO-10002937,"Canon Ink, High-Speed",Copiers,Technology
EU-TEC-CO-10002962,"Sharp Wireless Fax, Color",Copiers,Technology
EU-TEC-CO-10002981,"HP Wireless Fax, High-Speed",Copiers,Technology
EU-TEC-CO-10003083,"HP Fax Machine, High-Speed",Copiers,Technology
EU-TEC-CO-10003124,"Canon Ink, Laser",Copiers,Technology
EU-TEC-CO-10003228,"Hewlett Copy Machine, Laser",Copiers,Technology
EU-TEC-CO-10003268,"HP Fax and Copier, Color",Copiers,Technology
EU-TEC-CO-10003298,"Hewlett Wireless Fax, Digital",Copiers,Technology
EU-TEC-CO-10003307,"Hewlett Fax and Copier, Digital",Copiers,Technology
EU-TEC-CO-10003342,"Canon Wireless Fax, High-Speed",Copiers,Technology
EU-TEC-CO-10003362,"Sharp Fax and Copier, High-Speed",Copiers,Technology
EU-TEC-CO-10003406,"HP Fax and Copier, Laser",Copiers,Technology
EU-TEC-CO-10003471,"Hewlett Fax and Copier, Color",Copiers,Technology
EU-TEC-CO-10003474,"Brother Personal Copier, Digital",Copiers,Technology
EU-TEC-CO-10003516,"Sharp Ink, High-Speed",Copiers,Technology
EU-TEC-CO-10003523,"Brother Wireless Fax, High-Speed",Copiers,Technology
EU-TEC-CO-10003525,"Sharp Ink, Color",Copiers,Technology
EU-TEC-CO-10003534,"HP Fax and Copier, Digital",Copiers,Technology
EU-TEC-CO-10003597,"Brother Copy Machine, High-Speed",Copiers,Technology
EU-TEC-CO-10003608,"Canon Fax Machine, Color",Copiers,Technology
EU-TEC-CO-10003800,"Hewlett Wireless Fax, Color",Copiers,Technology
EU-TEC-CO-10003807,"HP Personal Copier, Laser",Copiers,Technology
EU-TEC-CO-10003965,"Brother Ink, Laser",Copiers,Technology
EU-TEC-CO-10004005,"Sharp Copy Machine, Laser",Copiers,Technology
EU-TEC-CO-10004034,"Canon Fax Machine, High-Speed",Copiers,Technology
EU-TEC-CO-10004042,"Brother Wireless Fax, Laser",Copiers,Technology
EU-TEC-CO-10004045,"Hewlett Ink, High-Speed",Copiers,Technology
EU-TEC-CO-10004078,"Sharp Fax Machine, Laser",Copiers,Technology
EU-TEC-CO-10004089,"Canon Copy Machine, Laser",Copiers,Technology
EU-TEC-CO-10004099,"Sharp Fax Machine, Digital",Copiers,Technology
EU-TEC-CO-10004138,"Sharp Wireless Fax, Digital",Copiers,Technology
EU-TEC-CO-10004147,"Brother Fax and Copier, High-Speed",Copiers,Technology
EU-TEC-CO-10004154,"Canon Copy Machine, Digital",Copiers,Technology
EU-TEC-CO-10004169,"HP Ink, Digital",Copiers,Technology
EU-TEC-CO-10004252,"HP Ink, Color",Copiers,Technology
EU-TEC-CO-10004325,"Canon Personal Copier, Laser",Copiers,Technology
EU-TEC-CO-10004365,"HP Wireless Fax, Color",Copiers,Technology
EU-TEC-CO-10004377,"Brother Fax Machine, High-Speed",Copiers,Technology
EU-TEC-CO-10004558,"HP Ink, High-Speed",Copiers,Technology
EU-TEC-CO-10004563,"HP Copy Machine, Color",Copiers,Technology
EU-TEC-CO-10004567,"Brother Fax Machine, Color",Copiers,Technology
EU-TEC-CO-10004662,"Hewlett Fax Machine, Color",Copiers,Technology
EU-TEC-CO-10004664,"Hewlett Personal Copier, Color",Copiers,Technology
EU-TEC-CO-10004976,"Brother Ink, High-Speed",Copiers,Technology
EU-TEC-MA-10000002,"Epson Card Printer, Durable",Machines,Technology
EU-TEC-MA-10000003,"Konica Phone, Durable",Machines,Technology
EU-TEC-MA-10000110,"StarTech Phone, Wireless",Machines,Technology
EU-TEC-MA-10000161,"Okidata Inkjet, Wireless",Machines,Technology
EU-TEC-MA-10000261,"StarTech Calculator, Red",Machines,Technology
EU-TEC-MA-10000327,"Epson Phone, Durable",Machines,Technology
EU-TEC-MA-10000331,"Okidata Printer, White",Machines,Technology
